id,adjustment_type,highest_finish,is_eligible,points,position,round_id,round_number,season_id,session_id,session_number,team_id,win_count,year
203089,0,9,f,0,,469,1,,1405,3,146,0,1989
203090,0,12,f,0,,469,1,,1405,3,169,0,1989
203091,0,13,f,0,,469,1,,1405,3,171,0,1989
203092,0,14,f,0,,469,1,,1405,3,173,0,1989
203093,0,15,f,0,,469,1,,1405,3,141,0,1989
203094,0,,f,0,,469,1,,1405,3,166,0,1989
203095,0,,f,0,,469,1,,1405,3,83,0,1989
203096,0,,f,0,,469,1,,1405,3,161,0,1989
203097,0,,f,0,,469,1,,1405,3,165,0,1989
203098,0,1,t,21,1,470,2,,1408,3,117,1,1989
203099,0,1,t,9,2,470,2,,1408,3,6,1,1989
203100,0,3,t,8,3,470,2,,1408,3,167,0,1989
203101,0,3,t,4,4,470,2,,1408,3,119,0,1989
203102,0,5,t,4,5,470,2,,1408,3,157,0,1989
203103,0,4,t,3,6,470,2,,1408,3,141,0,1989
203104,0,6,t,1,7,470,2,,1408,3,123,0,1989
203105,0,7,f,0,,470,2,,1408,3,171,0,1989
203106,0,8,f,0,,470,2,,1408,3,58,0,1989
203107,0,8,f,0,,470,2,,1408,3,168,0,1989
203108,0,9,f,0,,470,2,,1408,3,146,0,1989
203109,0,12,f,0,,470,2,,1408,3,161,0,1989
203110,0,12,f,0,,470,2,,1408,3,169,0,1989
203111,0,14,f,0,,470,2,,1408,3,173,0,1989
203112,0,,f,0,,470,2,,1408,3,83,0,1989
203113,0,,f,0,,470,2,,1408,3,165,0,1989
203114,0,,f,0,,470,2,,1408,3,166,0,1989
203115,0,1,t,36,1,471,3,,1411,3,117,2,1989
203116,0,1,t,9,2,471,3,,1411,3,6,1,1989
203117,0,3,t,8,3,471,3,,1411,3,167,0,1989
203118,0,3,t,5,4,471,3,,1411,3,83,0,1989
203119,0,3,t,4,5,471,3,,1411,3,119,0,1989
203120,0,5,t,4,6,471,3,,1411,3,157,0,1989
203121,0,4,t,3,7,471,3,,1411,3,171,0,1989
203122,0,4,t,3,8,471,3,,1411,3,141,0,1989
203123,0,5,t,3,9,471,3,,1411,3,123,0,1989
203124,0,8,f,0,,471,3,,1411,3,58,0,1989
203125,0,8,f,0,,471,3,,1411,3,168,0,1989
203126,0,9,f,0,,471,3,,1411,3,146,0,1989
203127,0,12,f,0,,471,3,,1411,3,169,0,1989
203128,0,12,f,0,,471,3,,1411,3,161,0,1989
203129,0,14,f,0,,471,3,,1411,3,173,0,1989
203130,0,,f,0,,471,3,,1411,3,165,0,1989
203131,0,,f,0,,471,3,,1411,3,166,0,1989
203132,0,,f,0,,471,3,,1411,3,170,0,1989
203133,0,1,t,47,1,472,4,,1414,3,117,3,1989
203134,0,3,t,11,2,472,4,,1414,3,167,0,1989
203135,0,1,t,9,3,472,4,,1414,3,6,1,1989
203136,0,2,t,9,4,472,4,,1414,3,141,0,1989
203137,0,3,t,7,5,472,4,,1414,3,123,0,1989
203138,0,3,t,5,6,472,4,,1414,3,83,0,1989
203139,0,3,t,4,7,472,4,,1414,3,119,0,1989
203140,0,5,t,4,8,472,4,,1414,3,157,0,1989
203141,0,4,t,3,9,472,4,,1414,3,171,0,1989
203142,0,6,t,1,10,472,4,,1414,3,168,0,1989
203143,0,8,f,0,,472,4,,1414,3,146,0,1989
203144,0,8,f,0,,472,4,,1414,3,58,0,1989
203145,0,12,f,0,,472,4,,1414,3,173,0,1989
203146,0,12,f,0,,472,4,,1414,3,169,0,1989
203147,0,12,f,0,,472,4,,1414,3,161,0,1989
203148,0,,f,0,,472,4,,1414,3,165,0,1989
203149,0,,f,0,,472,4,,1414,3,166,0,1989
203150,0,,f,0,,472,4,,1414,3,170,0,1989
203151,0,,f,0,,472,4,,1414,3,174,0,1989
203152,0,1,t,56,1,473,5,,1417,3,117,4,1989
203153,0,2,t,16,2,473,5,,1417,3,141,0,1989
203154,0,3,t,13,3,473,5,,1417,3,167,0,1989
203155,0,1,t,9,4,473,5,,1417,3,6,1,1989
203156,0,3,t,8,5,473,5,,1417,3,157,0,1989
203157,0,3,t,7,6,473,5,,1417,3,123,0,1989
203158,0,3,t,5,7,473,5,,1417,3,83,0,1989
203159,0,3,t,4,8,473,5,,1417,3,119,0,1989
203160,0,4,t,3,9,473,5,,1417,3,171,0,1989
203161,0,4,t,3,10,473,5,,1417,3,173,0,1989
203162,0,6,t,1,11,473,5,,1417,3,168,0,1989
203163,0,8,f,0,,473,5,,1417,3,146,0,1989
203164,0,8,f,0,,473,5,,1417,3,58,0,1989
203165,0,12,f,0,,473,5,,1417,3,169,0,1989
203166,0,12,f,0,,473,5,,1417,3,161,0,1989
203167,0,,f,0,,473,5,,1417,3,174,0,1989
203168,0,,f,0,,473,5,,1417,3,165,0,1989
203169,0,,f,0,,473,5,,1417,3,166,0,1989
203170,0,,f,0,,473,5,,1417,3,170,0,1989
203171,0,1,t,56,1,474,6,,1420,3,117,4,1989
203172,0,1,t,31,2,474,6,,1420,3,141,1,1989
203173,0,3,t,13,3,474,6,,1420,3,167,0,1989
203174,0,1,t,9,4,474,6,,1420,3,6,1,1989
203175,0,3,t,8,5,474,6,,1420,3,171,0,1989
203176,0,3,t,8,6,474,6,,1420,3,157,0,1989
203177,0,3,t,7,7,474,6,,1420,3,123,0,1989
203178,0,3,t,5,8,474,6,,1420,3,83,0,1989
203179,0,3,t,4,9,474,6,,1420,3,119,0,1989
203180,0,4,t,3,10,474,6,,1420,3,58,0,1989
203181,0,4,t,3,11,474,6,,1420,3,173,0,1989
203182,0,5,t,2,12,474,6,,1420,3,146,0,1989
203183,0,6,t,1,13,474,6,,1420,3,168,0,1989
203184,0,12,f,0,,474,6,,1420,3,161,0,1989
203185,0,12,f,0,,474,6,,1420,3,169,0,1989
203186,0,,f,0,,474,6,,1420,3,170,0,1989
203187,0,,f,0,,474,6,,1420,3,174,0,1989
203188,0,,f,0,,474,6,,1420,3,165,0,1989
203189,0,,f,0,,474,6,,1420,3,166,0,1989
203190,0,1,t,65,1,475,7,,1423,3,117,5,1989
203191,0,1,t,35,2,475,7,,1423,3,141,1,1989
203192,0,1,t,15,3,475,7,,1423,3,6,1,1989
203193,0,3,t,13,4,475,7,,1423,3,167,0,1989
203194,0,3,t,10,5,475,7,,1423,3,123,0,1989
203195,0,3,t,8,6,475,7,,1423,3,171,0,1989
203196,0,3,t,8,7,475,7,,1423,3,157,0,1989
203197,0,3,t,5,8,475,7,,1423,3,83,0,1989
203198,0,3,t,4,9,475,7,,1423,3,119,0,1989
203199,0,4,t,3,10,475,7,,1423,3,58,0,1989
203200,0,4,t,3,11,475,7,,1423,3,173,0,1989
203201,0,5,t,3,12,475,7,,1423,3,146,0,1989
203202,0,5,t,2,13,475,7,,1423,3,174,0,1989
203203,0,6,t,1,14,475,7,,1423,3,168,0,1989
203204,0,11,f,0,,475,7,,1423,3,169,0,1989
203205,0,12,f,0,,475,7,,1423,3,161,0,1989
203206,0,,f,0,,475,7,,1423,3,170,0,1989
203207,0,,f,0,,475,7,,1423,3,165,0,1989
203208,0,,f,0,,475,7,,1423,3,166,0,1989
203209,0,1,t,74,1,476,8,,1426,3,117,6,1989
203210,0,1,t,35,2,476,8,,1426,3,141,1,1989
203211,0,1,t,21,3,476,8,,1426,3,6,1,1989
203212,0,3,t,17,4,476,8,,1426,3,167,0,1989
203213,0,3,t,10,5,476,8,,1426,3,123,0,1989
203214,0,3,t,8,6,476,8,,1426,3,171,0,1989
203215,0,3,t,8,7,476,8,,1426,3,157,0,1989
203216,0,4,t,6,8,476,8,,1426,3,58,0,1989
203217,0,3,t,5,9,476,8,,1426,3,83,0,1989
203218,0,3,t,4,10,476,8,,1426,3,119,0,1989
203219,0,4,t,3,11,476,8,,1426,3,173,0,1989
203220,0,5,t,3,12,476,8,,1426,3,146,0,1989
203221,0,5,t,3,13,476,8,,1426,3,165,0,1989
203222,0,5,t,2,14,476,8,,1426,3,174,0,1989
203223,0,6,t,1,15,476,8,,1426,3,168,0,1989
203224,0,11,f,0,,476,8,,1426,3,169,0,1989
203225,0,12,f,0,,476,8,,1426,3,161,0,1989
203226,0,,f,0,,476,8,,1426,3,170,0,1989
203227,0,,f,0,,476,8,,1426,3,166,0,1989
203228,0,1,t,89,1,477,9,,1429,3,117,7,1989
203229,0,1,t,38,2,477,9,,1429,3,141,1,1989
203230,0,1,t,25,3,477,9,,1429,3,6,1,1989
203231,0,3,t,17,4,477,9,,1429,3,167,0,1989
203232,0,3,t,10,5,477,9,,1429,3,123,0,1989
203233,0,3,t,9,6,477,9,,1429,3,157,0,1989
203234,0,3,t,8,7,477,9,,1429,3,171,0,1989
203235,0,4,t,8,8,477,9,,1429,3,58,0,1989
203236,0,3,t,5,9,477,9,,1429,3,83,0,1989
203237,0,3,t,4,10,477,9,,1429,3,119,0,1989
203238,0,4,t,3,11,477,9,,1429,3,173,0,1989
203239,0,5,t,3,12,477,9,,1429,3,146,0,1989
203240,0,5,t,3,13,477,9,,1429,3,165,0,1989
203241,0,5,t,2,14,477,9,,1429,3,174,0,1989
203242,0,6,t,1,15,477,9,,1429,3,168,0,1989
203243,0,11,f,0,,477,9,,1429,3,169,0,1989
203244,0,12,f,0,,477,9,,1429,3,161,0,1989
203245,0,,f,0,,477,9,,1429,3,170,0,1989
203246,0,,f,0,,477,9,,1429,3,166,0,1989
203247,0,1,t,98,1,478,10,,1432,3,117,7,1989
203248,0,1,t,42,2,478,10,,1432,3,141,1,1989
203249,0,1,t,34,3,478,10,,1432,3,6,2,1989
203250,0,3,t,17,4,478,10,,1432,3,167,0,1989
203251,0,3,t,11,5,478,10,,1432,3,157,0,1989
203252,0,3,t,10,6,478,10,,1432,3,123,0,1989
203253,0,4,t,9,7,478,10,,1432,3,58,0,1989
203254,0,3,t,8,8,478,10,,1432,3,171,0,1989
203255,0,3,t,5,9,478,10,,1432,3,83,0,1989
203256,0,3,t,4,10,478,10,,1432,3,119,0,1989
203257,0,4,t,3,11,478,10,,1432,3,173,0,1989
203258,0,5,t,3,12,478,10,,1432,3,146,0,1989
203259,0,5,t,3,13,478,10,,1432,3,165,0,1989
203260,0,5,t,2,14,478,10,,1432,3,174,0,1989
203261,0,6,t,1,15,478,10,,1432,3,168,0,1989
203262,0,11,f,0,,478,10,,1432,3,169,0,1989
203263,0,12,f,0,,478,10,,1432,3,161,0,1989
203264,0,,f,0,,478,10,,1432,3,170,0,1989
203265,0,,f,0,,478,10,,1432,3,166,0,1989
203266,0,1,t,113,1,479,11,,1435,3,117,8,1989
203267,0,1,t,45,2,479,11,,1435,3,141,1,1989
203268,0,1,t,38,3,479,11,,1435,3,6,2,1989
203269,0,3,t,19,4,479,11,,1435,3,167,0,1989
203270,0,3,t,12,5,479,11,,1435,3,157,0,1989
203271,0,3,t,10,6,479,11,,1435,3,123,0,1989
203272,0,4,t,9,7,479,11,,1435,3,58,0,1989
203273,0,3,t,8,8,479,11,,1435,3,171,0,1989
203274,0,3,t,5,9,479,11,,1435,3,83,0,1989
203275,0,3,t,4,10,479,11,,1435,3,119,0,1989
203276,0,4,t,3,11,479,11,,1435,3,173,0,1989
203277,0,5,t,3,12,479,11,,1435,3,146,0,1989
203278,0,5,t,3,13,479,11,,1435,3,165,0,1989
203279,0,5,t,2,14,479,11,,1435,3,174,0,1989
203280,0,6,t,1,15,479,11,,1435,3,168,0,1989
203281,0,11,f,0,,479,11,,1435,3,169,0,1989
203282,0,12,f,0,,479,11,,1435,3,161,0,1989
203283,0,,f,0,,479,11,,1435,3,170,0,1989
203284,0,,f,0,,479,11,,1435,3,166,0,1989
203285,0,1,t,122,1,480,12,,1438,3,117,9,1989
203286,0,1,t,52,2,480,12,,1438,3,141,1,1989
203287,0,1,t,44,3,480,12,,1438,3,6,2,1989
203288,0,3,t,19,4,480,12,,1438,3,167,0,1989
203289,0,3,t,12,5,480,12,,1438,3,123,0,1989
203290,0,3,t,12,6,480,12,,1438,3,157,0,1989
203291,0,4,t,9,7,480,12,,1438,3,58,0,1989
203292,0,3,t,8,8,480,12,,1438,3,171,0,1989
203293,0,3,t,6,9,480,12,,1438,3,83,0,1989
203294,0,3,t,4,10,480,12,,1438,3,119,0,1989
203295,0,4,t,3,11,480,12,,1438,3,173,0,1989
203296,0,5,t,3,12,480,12,,1438,3,146,0,1989
203297,0,5,t,3,13,480,12,,1438,3,165,0,1989
203298,0,5,t,2,14,480,12,,1438,3,174,0,1989
203299,0,6,t,1,15,480,12,,1438,3,168,0,1989
203300,0,11,f,0,,480,12,,1438,3,169,0,1989
203301,0,12,f,0,,480,12,,1438,3,161,0,1989
203302,0,,f,0,,480,12,,1438,3,170,0,1989
203303,0,,f,0,,480,12,,1438,3,166,0,1989
203304,0,1,t,128,1,481,13,,1441,3,117,9,1989
203305,0,1,t,53,2,481,13,,1441,3,6,3,1989
203306,0,1,t,52,3,481,13,,1441,3,141,1,1989
203307,0,3,t,22,4,481,13,,1441,3,167,0,1989
203308,0,3,t,13,5,481,13,,1441,3,123,0,1989
203309,0,3,t,12,6,481,13,,1441,3,157,0,1989
203310,0,4,t,9,7,481,13,,1441,3,58,0,1989
203311,0,3,t,8,8,481,13,,1441,3,171,0,1989
203312,0,3,t,6,9,481,13,,1441,3,174,0,1989
203313,0,3,t,6,10,481,13,,1441,3,83,0,1989
203314,0,5,t,5,11,481,13,,1441,3,165,0,1989
203315,0,3,t,4,12,481,13,,1441,3,119,0,1989
203316,0,4,t,3,13,481,13,,1441,3,173,0,1989
203317,0,5,t,3,14,481,13,,1441,3,146,0,1989
203318,0,6,t,1,15,481,13,,1441,3,168,0,1989
203319,0,9,f,0,,481,13,,1441,3,169,0,1989
203320,0,12,f,0,,481,13,,1441,3,161,0,1989
203321,0,,f,0,,481,13,,1441,3,170,0,1989
203322,0,,f,0,,481,13,,1441,3,166,0,1989
203323,0,1,t,141,1,482,14,,1444,3,117,10,1989
203324,0,1,t,59,2,482,14,,1444,3,6,3,1989
203325,0,1,t,54,3,482,14,,1444,3,141,1,1989
203326,0,3,t,22,4,482,14,,1444,3,167,0,1989
203327,0,3,t,16,5,482,14,,1444,3,123,0,1989
203328,0,3,t,12,6,482,14,,1444,3,157,0,1989
203329,0,4,t,9,7,482,14,,1444,3,58,0,1989
203330,0,3,t,8,8,482,14,,1444,3,171,0,1989
203331,0,3,t,6,9,482,14,,1444,3,174,0,1989
203332,0,3,t,6,10,482,14,,1444,3,83,0,1989
203333,0,5,t,5,11,482,14,,1444,3,165,0,1989
203334,0,3,t,4,12,482,14,,1444,3,119,0,1989
203335,0,4,t,3,13,482,14,,1444,3,173,0,1989
203336,0,5,t,3,14,482,14,,1444,3,146,0,1989
203337,0,6,t,1,15,482,14,,1444,3,168,0,1989
203338,0,6,t,1,16,482,14,,1444,3,169,0,1989
203339,0,12,f,0,,482,14,,1444,3,161,0,1989
203340,0,,f,0,,482,14,,1444,3,170,0,1989
203341,0,,f,0,,482,14,,1444,3,166,0,1989
203342,0,1,t,141,1,483,15,,1447,3,117,10,1989
203343,0,1,t,64,2,483,15,,1447,3,141,1,1989
203344,0,1,t,59,3,483,15,,1447,3,6,3,1989
203345,0,1,t,31,4,483,15,,1447,3,167,1,1989
203346,0,3,t,16,5,483,15,,1447,3,123,0,1989
203347,0,3,t,13,6,483,15,,1447,3,157,0,1989
203348,0,4,t,12,7,483,15,,1447,3,58,0,1989
203349,0,3,t,8,8,483,15,,1447,3,171,0,1989
203350,0,3,t,8,9,483,15,,1447,3,83,0,1989
203351,0,3,t,6,10,483,15,,1447,3,174,0,1989
203352,0,5,t,5,11,483,15,,1447,3,165,0,1989
203353,0,3,t,4,12,483,15,,1447,3,119,0,1989
203354,0,4,t,3,13,483,15,,1447,3,173,0,1989
203355,0,5,t,3,14,483,15,,1447,3,146,0,1989
203356,0,6,t,1,15,483,15,,1447,3,168,0,1989
203357,0,6,t,1,16,483,15,,1447,3,169,0,1989
203358,0,12,f,0,,483,15,,1447,3,161,0,1989
203359,0,,f,0,,483,15,,1447,3,170,0,1989
203360,0,,f,0,,483,15,,1447,3,166,0,1989
203361,0,1,t,141,1,484,16,40,1450,3,117,10,1989
203362,0,1,t,77,2,484,16,40,1450,3,141,2,1989
203363,0,1,t,59,3,484,16,40,1450,3,6,3,1989
203364,0,1,t,39,4,484,16,40,1450,3,167,1,1989
203365,0,3,t,16,5,484,16,40,1450,3,123,0,1989
203366,0,4,t,15,6,484,16,40,1450,3,58,0,1989
203367,0,3,t,13,7,484,16,40,1450,3,157,0,1989
203368,0,3,t,8,8,484,16,40,1450,3,171,0,1989
203369,0,3,t,8,9,484,16,40,1450,3,83,0,1989
203370,0,3,t,6,10,484,16,40,1450,3,174,0,1989
203371,0,5,t,6,11,484,16,40,1450,3,165,0,1989
203372,0,3,t,4,12,484,16,40,1450,3,119,0,1989
203373,0,4,t,3,13,484,16,40,1450,3,173,0,1989
203374,0,5,t,3,14,484,16,40,1450,3,146,0,1989
203375,0,6,t,1,15,484,16,40,1450,3,168,0,1989
203376,0,6,t,1,16,484,16,40,1450,3,169,0,1989
203377,0,12,f,0,,484,16,40,1450,3,161,0,1989
203378,0,,f,0,,484,16,40,1450,3,170,0,1989
203379,0,,f,0,,484,16,40,1450,3,166,0,1989
203380,0,1,t,9,1,485,1,,1453,3,117,1,1990
203381,0,2,t,7,2,485,1,,1453,3,123,0,1990
203382,0,3,t,4,3,485,1,,1453,3,141,0,1990
203383,0,4,t,3,4,485,1,,1453,3,167,0,1990
203384,0,5,t,2,5,485,1,,1453,3,83,0,1990
203385,0,7,f,0,,485,1,,1453,3,165,0,1990
203386,0,8,f,0,,485,1,,1453,3,169,0,1990
203387,0,10,f,0,,485,1,,1453,3,157,0,1990
203388,0,13,f,0,,485,1,,1453,3,172,0,1990
203389,0,14,f,0,,485,1,,1453,3,175,0,1990
203390,0,,f,0,,485,1,,1453,3,6,0,1990
203391,0,,f,0,,485,1,,1453,3,161,0,1990
203392,0,,f,0,,485,1,,1453,3,171,0,1990
203393,0,,f,0,,485,1,,1453,3,58,0,1990
203394,0,,f,0,,485,1,,1453,3,146,0,1990
203395,0,1,t,19,1,486,2,,1456,3,117,1,1990
203396,0,1,t,12,2,486,2,,1456,3,6,1,1990
203397,0,2,t,7,3,486,2,,1456,3,123,0,1990
203398,0,3,t,6,4,486,2,,1456,3,141,0,1990
203399,0,4,t,4,5,486,2,,1456,3,167,0,1990
203400,0,5,t,2,6,486,2,,1456,3,83,0,1990
203401,0,7,f,0,,486,2,,1456,3,165,0,1990
203402,0,8,f,0,,486,2,,1456,3,169,0,1990
203403,0,10,f,0,,486,2,,1456,3,157,0,1990
203404,0,11,f,0,,486,2,,1456,3,146,0,1990
203405,0,13,f,0,,486,2,,1456,3,172,0,1990
203406,0,14,f,0,,486,2,,1456,3,171,0,1990
203407,0,14,f,0,,486,2,,1456,3,175,0,1990
203408,0,,f,0,,486,2,,1456,3,58,0,1990
203409,0,,f,0,,486,2,,1456,3,168,0,1990
203410,0,,f,0,,486,2,,1456,3,161,0,1990
203411,0,1,t,25,1,487,3,,1459,3,117,1,1990
203412,0,1,t,15,2,487,3,,1459,3,141,1,1990
203413,0,1,t,15,3,487,3,,1459,3,6,1,1990
203414,0,3,t,10,4,487,3,,1459,3,167,0,1990
203415,0,2,t,8,5,487,3,,1459,3,123,0,1990
203416,0,5,t,2,6,487,3,,1459,3,83,0,1990
203417,0,7,f,0,,487,3,,1459,3,58,0,1990
203418,0,7,f,0,,487,3,,1459,3,165,0,1990
203419,0,8,f,0,,487,3,,1459,3,169,0,1990
203420,0,9,f,0,,487,3,,1459,3,146,0,1990
203421,0,10,f,0,,487,3,,1459,3,157,0,1990
203422,0,12,f,0,,487,3,,1459,3,174,0,1990
203423,0,13,f,0,,487,3,,1459,3,172,0,1990
203424,0,14,f,0,,487,3,,1459,3,171,0,1990
203425,0,14,f,0,,487,3,,1459,3,175,0,1990
203426,0,,f,0,,487,3,,1459,3,161,0,1990
203427,0,,f,0,,487,3,,1459,3,168,0,1990
203428,0,1,t,38,1,488,4,,1462,3,117,2,1990
203429,0,1,t,18,2,488,4,,1462,3,141,1,1990
203430,0,1,t,15,3,488,4,,1462,3,6,1,1990
203431,0,2,t,14,4,488,4,,1462,3,123,0,1990
203432,0,3,t,10,5,488,4,,1462,3,167,0,1990
203433,0,5,t,2,6,488,4,,1462,3,157,0,1990
203434,0,5,t,2,7,488,4,,1462,3,83,0,1990
203435,0,6,t,1,8,488,4,,1462,3,169,0,1990
203436,0,7,f,0,,488,4,,1462,3,58,0,1990
203437,0,7,f,0,,488,4,,1462,3,165,0,1990
203438,0,7,f,0,,488,4,,1462,3,174,0,1990
203439,0,9,f,0,,488,4,,1462,3,146,0,1990
203440,0,13,f,0,,488,4,,1462,3,172,0,1990
203441,0,14,f,0,,488,4,,1462,3,171,0,1990
203442,0,14,f,0,,488,4,,1462,3,175,0,1990
203443,0,,f,0,,488,4,,1462,3,161,0,1990
203444,0,,f,0,,488,4,,1462,3,168,0,1990
203445,0,1,t,50,1,489,5,,1465,3,117,3,1990
203446,0,1,t,21,2,489,5,,1465,3,6,1,1990
203447,0,1,t,18,3,489,5,,1465,3,141,1,1990
203448,0,2,t,16,4,489,5,,1465,3,167,0,1990
203449,0,2,t,14,5,489,5,,1465,3,123,0,1990
203450,0,5,t,2,6,489,5,,1465,3,83,0,1990
203451,0,5,t,2,7,489,5,,1465,3,157,0,1990
203452,0,6,t,1,8,489,5,,1465,3,58,0,1990
203453,0,6,t,1,9,489,5,,1465,3,169,0,1990
203454,0,7,f,0,,489,5,,1465,3,165,0,1990
203455,0,7,f,0,,489,5,,1465,3,174,0,1990
203456,0,9,f,0,,489,5,,1465,3,146,0,1990
203457,0,10,f,0,,489,5,,1465,3,175,0,1990
203458,0,13,f,0,,489,5,,1465,3,161,0,1990
203459,0,13,f,0,,489,5,,1465,3,172,0,1990
203460,0,14,f,0,,489,5,,1465,3,171,0,1990
203461,0,,f,0,,489,5,,1465,3,168,0,1990
203462,0,1,t,54,1,490,6,,1468,3,117,3,1990
203463,0,1,t,36,2,490,6,,1468,3,6,2,1990
203464,0,1,t,20,3,490,6,,1468,3,141,1,1990
203465,0,2,t,20,4,490,6,,1468,3,167,0,1990
203466,0,2,t,14,5,490,6,,1468,3,123,0,1990
203467,0,5,t,2,6,490,6,,1468,3,83,0,1990
203468,0,5,t,2,7,490,6,,1468,3,157,0,1990
203469,0,6,t,1,8,490,6,,1468,3,58,0,1990
203470,0,6,t,1,9,490,6,,1468,3,169,0,1990
203471,0,7,f,0,,490,6,,1468,3,165,0,1990
203472,0,7,f,0,,490,6,,1468,3,174,0,1990
203473,0,9,f,0,,490,6,,1468,3,146,0,1990
203474,0,10,f,0,,490,6,,1468,3,175,0,1990
203475,0,13,f,0,,490,6,,1468,3,171,0,1990
203476,0,13,f,0,,490,6,,1468,3,161,0,1990
203477,0,13,f,0,,490,6,,1468,3,172,0,1990
203478,0,,f,0,,490,6,,1468,3,168,0,1990
203479,0,1,t,60,1,491,7,,1471,3,117,3,1990
203480,0,1,t,45,2,491,7,,1471,3,6,3,1990
203481,0,2,t,23,3,491,7,,1471,3,167,0,1990
203482,0,1,t,21,4,491,7,,1471,3,141,1,1990
203483,0,2,t,14,5,491,7,,1471,3,123,0,1990
203484,0,2,t,6,6,491,7,,1471,3,175,0,1990
203485,0,5,t,2,7,491,7,,1471,3,83,0,1990
203486,0,5,t,2,8,491,7,,1471,3,157,0,1990
203487,0,6,t,1,9,491,7,,1471,3,169,0,1990
203488,0,6,t,1,10,491,7,,1471,3,58,0,1990
203489,0,7,f,0,,491,7,,1471,3,165,0,1990
203490,0,7,f,0,,491,7,,1471,3,174,0,1990
203491,0,9,f,0,,491,7,,1471,3,146,0,1990
203492,0,13,f,0,,491,7,,1471,3,171,0,1990
203493,0,13,f,0,,491,7,,1471,3,161,0,1990
203494,0,13,f,0,,491,7,,1471,3,172,0,1990
203495,0,17,f,0,,491,7,,1471,3,168,0,1990
203496,0,1,t,64,1,492,8,,1474,3,117,3,1990
203497,0,1,t,54,2,492,8,,1474,3,6,4,1990
203498,0,1,t,27,3,492,8,,1474,3,141,1,1990
203499,0,2,t,25,4,492,8,,1474,3,167,0,1990
203500,0,2,t,14,5,492,8,,1474,3,123,0,1990
203501,0,2,t,6,6,492,8,,1474,3,175,0,1990
203502,0,4,t,5,7,492,8,,1474,3,169,0,1990
203503,0,5,t,2,8,492,8,,1474,3,157,0,1990
203504,0,5,t,2,9,492,8,,1474,3,83,0,1990
203505,0,6,t,1,10,492,8,,1474,3,58,0,1990
203506,0,7,f,0,,492,8,,1474,3,165,0,1990
203507,0,7,f,0,,492,8,,1474,3,174,0,1990
203508,0,9,f,0,,492,8,,1474,3,146,0,1990
203509,0,11,f,0,,492,8,,1474,3,171,0,1990
203510,0,13,f,0,,492,8,,1474,3,161,0,1990
203511,0,13,f,0,,492,8,,1474,3,172,0,1990
203512,0,17,f,0,,492,8,,1474,3,168,0,1990
203513,0,1,t,77,1,493,9,,1477,3,117,4,1990
203514,0,1,t,57,2,493,9,,1477,3,6,4,1990
203515,0,2,t,31,3,493,9,,1477,3,167,0,1990
203516,0,1,t,30,4,493,9,,1477,3,141,1,1990
203517,0,2,t,14,5,493,9,,1477,3,123,0,1990
203518,0,2,t,6,6,493,9,,1477,3,175,0,1990
203519,0,4,t,5,7,493,9,,1477,3,169,0,1990
203520,0,5,t,2,8,493,9,,1477,3,157,0,1990
203521,0,5,t,2,9,493,9,,1477,3,83,0,1990
203522,0,6,t,1,10,493,9,,1477,3,58,0,1990
203523,0,7,f,0,,493,9,,1477,3,165,0,1990
203524,0,7,f,0,,493,9,,1477,3,174,0,1990
203525,0,9,f,0,,493,9,,1477,3,146,0,1990
203526,0,11,f,0,,493,9,,1477,3,171,0,1990
203527,0,13,f,0,,493,9,,1477,3,161,0,1990
203528,0,13,f,0,,493,9,,1477,3,172,0,1990
203529,0,17,f,0,,493,9,,1477,3,168,0,1990
203530,0,1,t,83,1,494,10,,1480,3,117,4,1990
203531,0,1,t,57,2,494,10,,1480,3,6,4,1990
203532,0,1,t,42,3,494,10,,1480,3,141,2,1990
203533,0,2,t,35,4,494,10,,1480,3,167,0,1990
203534,0,2,t,14,5,494,10,,1480,3,123,0,1990
203535,0,2,t,6,6,494,10,,1480,3,175,0,1990
203536,0,4,t,6,7,494,10,,1480,3,169,0,1990
203537,0,5,t,3,8,494,10,,1480,3,58,0,1990
203538,0,5,t,2,9,494,10,,1480,3,157,0,1990
203539,0,5,t,2,10,494,10,,1480,3,83,0,1990
203540,0,7,f,0,,494,10,,1480,3,165,0,1990
203541,0,7,f,0,,494,10,,1480,3,174,0,1990
203542,0,9,f,0,,494,10,,1480,3,146,0,1990
203543,0,10,f,0,,494,10,,1480,3,171,0,1990
203544,0,13,f,0,,494,10,,1480,3,168,0,1990
203545,0,13,f,0,,494,10,,1480,3,161,0,1990
203546,0,13,f,0,,494,10,,1480,3,172,0,1990
203547,0,1,t,96,1,495,11,,1483,3,117,5,1990
203548,0,1,t,63,2,495,11,,1483,3,6,4,1990
203549,0,1,t,42,3,495,11,,1483,3,141,2,1990
203550,0,2,t,40,4,495,11,,1483,3,167,0,1990
203551,0,2,t,14,5,495,11,,1483,3,123,0,1990
203552,0,2,t,7,6,495,11,,1483,3,175,0,1990
203553,0,4,t,6,7,495,11,,1483,3,169,0,1990
203554,0,5,t,3,8,495,11,,1483,3,58,0,1990
203555,0,5,t,2,9,495,11,,1483,3,157,0,1990
203556,0,5,t,2,10,495,11,,1483,3,83,0,1990
203557,0,7,f,0,,495,11,,1483,3,165,0,1990
203558,0,7,f,0,,495,11,,1483,3,174,0,1990
203559,0,9,f,0,,495,11,,1483,3,146,0,1990
203560,0,10,f,0,,495,11,,1483,3,171,0,1990
